feed_pressure,feed_flow,chemical_dosage,seawater_temp,feed_salinity,energy_kwh_per_m3,product_tds_ppm,fouling_rate_index_per_hr
78.04985862566706,913.8090005265229,1.7267808908062163,23.83150277891111,39482.844926586156,3.840235852302841,50.0,0.01
73.51477857353774,860.7440642017741,2.1007810418034065,31.372923726511033,39840.58937959754,3.4031475036520753,50.0,0.01
79.3473635187157,1126.8583814515746,2.0006518775814293,24.01568645481993,44095.216845545256,4.287522842445929,50.0,0.01
76.98165400427531,907.1665505258459,2.3805680745010225,30.27309510891432,39536.758894740444,3.5657837057818336,50.0,0.01
79.18816647313405,828.4402565060029,2.3224616879807667,32.78401389240743,41643.776804847475,3.442129848034429,50.0,0.01
76.27072648958324,936.3027435022898,1.2223329220644055,33.940234269827066,41142.84950398458,3.5576326238253113,50.0,0.01
70.06972776585025,857.8557880361391,1.277889346902493,20.699474183189217,44953.394059481245,3.4816585803374287,64.17508848414633,0.01
76.39938265830712,1047.5114927008783,1.7726045704295577,24.886756679278236,38621.04128864064,4.2135767353592355,50.0,0.01
67.32503044525554,955.534927919576,1.786090488237171,29.857083403871016,44904.56978988893,3.2624583545790657,50.0,0.01
65.79506659684053,901.2288464272622,1.5184432475267857,32.51353413648073,39359.19329279245,2.8633008773392525,50.0,0.01
68.39175470732317,819.9106016249198,1.678165236327871,28.41984288465094,40087.49766659278,3.1089228853078357,50.0,0.01
70.55418407033551,1120.3590248779678,1.8343749758436037,31.1655423058744,43710.928055465025,3.732761023362532,50.0,0.01
82.74994584241881,808.7317175199049,1.5010351469986605,20.90930597119998,43252.08055734757,3.8709477491694257,50.0,0.01
83.90454369261988,846.2057734686821,1.3958284535836383,32.91039576817539,40693.370738838144,3.5577701995926754,50.0,0.01
64.56069305002532,1044.2970265489462,1.9391137457493348,25.04163371556956,41122.40748587758,3.3034959166756326,51.53823872581281,0.01
82.99156738035802,1128.0493207970992,2.3386937260411194,24.003577527697907,39689.09186143351,4.560517835652249,50.0,0.01
61.017045340418676,1076.3060270944943,1.8684780497574751,25.493457657613256,41986.567535317736,3.169791291434834,52.720779686787004,0.01
68.95106813318377,1067.6806407275458,1.2773986656046301,23.932538663470226,39336.59876075624,3.477290385737829,50.0,0.01
65.80170402337104,1195.3651949310024,2.8260026830976845,23.388105305735444,40484.78744877116,3.7904008759180465,50.0,0.01
75.48691399245331,1150.2590967338888,2.0334443693618676,20.932961914619657,39708.34021101333,4.28670935903098,50.0,0.01
61.71024285082225,860.9121960993806,1.6905393199744505,29.72410457232182,38995.29989426757,2.7778978856698684,51.0377347618383,0.01
77.17341048992307,1036.8741362710875,1.9136514807135332,21.920438759651457,38103.95392757389,4.2129739898991545,50.0,0.01
84.60342334076255,1003.5733414326642,1.4237555171153944,30.605037174604192,40559.42839847033,4.149480030795504,50.0,0.01
65.62321921593676,939.9977917332436,2.562865064011161,26.77759403476533,40735.96761439951,3.1748708382687068,50.0,0.01
68.46287184072418,842.5857363581704,2.6608853742605962,31.182539383158037,44127.80062998754,3.0527330940575688,50.0,0.01
79.64798334790731,1187.8946944457136,1.9336737926800687,33.79417315226987,42776.57563823471,4.153580227532395,50.0,0.01
75.94913688154898,857.7941572810167,2.7249208183431985,31.998419935252468,43127.918206595095,3.365407997371936,50.0,0.01
77.527048846478,957.7328438612137,2.0634012683686596,31.79806593868682,40291.02543938323,3.686446395237445,50.0,0.01
62.778801948353745,813.8720295238567,2.19676669131343,31.89217563763217,41347.27759099209,2.6961644946826437,50.0,0.01
79.52864074818345,1063.9142174912477,2.267768816415648,31.02489104942144,41179.82811103775,3.8311101560402205,50.0,0.01
68.89071526321926,827.085690267988,1.2364812604480373,30.258653589028896,41342.213426665054,2.8985669215834657,50.0,0.01
84.93298751956155,927.2116294921028,2.616722392414319,34.7956425114315,42315.43930505302,3.609570730626595,50.0,0.01
84.23721261176362,895.8479597270557,1.0673504957994568,22.223686829641302,44508.38934805299,4.238318329831697,50.0,0.01
71.53799158260286,1003.4107987270452,2.3622668238784534,34.01897053333709,40112.379289545235,3.4138825481700823,50.0,0.01
64.72133193986237,1080.6439891951716,2.9510248824849867,34.88546573982999,41412.08025072649,3.020388000215695,57.369165655722526,0.01
68.10190331266858,832.4867590289987,2.682230200407262,22.852614700398053,38309.89294498459,3.2249417626386965,50.0,0.01
75.37065840083605,1070.8795813260128,1.2575120643583906,33.469069707343444,44632.52614812856,3.793647962744863,50.0,0.01
72.36946001224203,1076.0503124842971,1.3655868608541188,32.3539214654115,40517.93108935065,3.74593896974201,50.0,0.01
77.12412141164673,1061.6644730958064,2.2341987309382456,28.59711407888318,42026.4943609069,3.8865446841937676,50.0,0.01
72.54537932340514,1110.6456598279276,2.2801130566817216,26.150828042384532,41928.78267271088,3.7338270251362653,50.0,0.01
69.9001056484428,1040.8245517582488,1.1671372850985327,30.5497863595415,43053.12429617478,3.3875547860213984,50.0,0.01
74.32614080420504,962.1378051469123,2.7970285950264597,23.658916642059715,39342.40052494736,3.7244200217271826,50.0,0.01
82.06429405133767,1003.9493942916124,2.2427526412266046,31.822933272794344,40990.58126709204,3.690954729592844,50.0,0.01
71.94916095753037,1019.0206527591941,1.8837100599082048,23.725770238073167,44583.65390158036,3.9252709143853286,50.41445769825451,0.01
61.264254461512934,820.7746774948293,1.443629738887533,30.59897904203532,41613.366587558405,2.731067799864397,50.0,0.01
82.78729780335627,811.8124917039612,2.093277577705299,30.462726308400143,38443.034887450085,3.7236915972370976,50.0,0.01
75.14012774455814,962.6959574460299,2.3943036059301828,25.90901281294178,43139.445811936486,3.810141004584018,50.0,0.01
83.41989252025446,1046.1230636754053,1.9845284212964316,32.131195839176584,43190.486879676726,4.159905757774295,50.0,0.01
75.0946287046129,1043.349551952767,1.3262115920061375,31.9505642689754,38326.21739106372,3.7390508407299063,50.0,0.01
82.79441526589258,914.1085934735393,2.356932318968636,29.265321878098646,42201.60457900834,3.9301026050538486,50.0,0.01
62.465439813942126,1059.1045476865756,2.4653511563155845,23.501503359306653,40860.29266363938,3.3693779970372755,53.38106478805125,0.01
67.28106482150255,1017.0559707299864,1.8379924719612324,30.810523085332278,38715.17315813619,3.4618569265931134,50.0,0.01
79.03221471174822,1019.696013762565,1.9185681149928513,23.90689683360353,39727.38379638208,4.146354297740618,50.0,0.01
79.94200310879225,852.1235614337895,1.8069860874771482,21.58456305262384,41265.07762341896,3.878831315469249,50.0,0.01
64.79714756623127,1019.5874143050496,1.1543870723209126,24.51928303294292,43473.33797731602,3.515235883743467,50.0,0.01
65.34761325719487,983.9946171025183,1.089952202239,31.026181133593436,40083.34994223418,3.1985865011126724,50.79331537607263,0.01
64.08035447614685,825.9057303312161,1.923462475136998,23.434723544031012,43237.18666746488,3.157548244025581,50.72630732967135,0.01
66.10445145514383,1036.247323517226,1.1800766356202517,30.94246274183537,38001.9063489976,3.2257026739547148,50.0,0.01
65.77550671236021,955.5817163891418,1.9540684519635672,28.20068876657922,44387.42846528028,3.2096276353391056,50.0,0.01
76.83154800587714,1020.0173121155943,2.368668642364232,31.998163005461354,41389.14778344227,3.82367906011767,50.0,0.01
81.58951422286907,1189.551139631814,2.3488423851060656,30.811591987729663,40557.05438946214,4.450693853813825,50.0,0.01
74.81304451109581,987.5368221462525,2.3508930036270783,27.8561841443653,38786.60818068682,3.752393221834402,50.0,0.01
66.11295419661126,1179.8910839819116,1.9010631355202166,21.52237887280623,42019.48864333584,3.8061368915131775,50.94846835912204,0.01
69.66240429075933,870.9999016208384,1.9013044353181054,20.02853097075195,41728.7717090855,3.5162526114873636,50.0,0.01
74.31480255473019,887.4734321905293,2.40975514949983,34.13208881704018,41043.710882193496,3.33948501583762,50.0,0.01
63.30473423315204,801.240609544545,2.8310831714629607,28.709861860627505,38444.95083585521,2.8778507768429926,50.03952931483954,0.01
65.31922080168486,848.4860575468009,2.256677030636621,28.61622886701741,41952.98893312942,3.1153567003163416,54.834913716020075,0.01
71.48874717609804,1198.2638366836088,2.7227827977630796,22.15193571616404,38534.373298413186,4.130483343893723,50.0,0.01
79.67455123442527,1132.8658369412663,2.291225025438747,25.792396708255588,41637.421138046244,4.570567624579423,50.0,0.01
73.91812666855863,989.643113434914,2.0281000169451904,33.356959997740596,41188.5778279277,3.3356436725158427,50.0,0.01
60.83279547580493,863.144917003011,1.6415736381985115,33.39854583948995,44283.25883007427,2.647086820602867,51.68045895147925,0.01
84.86815901699845,800.5858181390215,1.1751287250962752,26.804251572867983,44199.53652765256,3.82034509060751,50.0,0.01
68.31350410749754,961.5487492743815,2.728684204532456,22.08602247357934,42762.81538089976,3.3693386300592887,50.0,0.01
73.48505351111693,933.0770709732683,1.4093401171783484,28.29321018963246,41156.1778685599,3.498961927842794,50.0,0.01
78.13496212583715,1184.1809485365172,1.1017212551065705,25.650495436355627,43624.28209745933,4.427906595433722,50.0,0.01
74.80000927242935,830.2381764018098,2.5693325642276257,29.65036248766864,41672.34107269295,3.2778051403141664,50.0,0.01
78.65707037297494,894.0569585802392,1.0422915701737947,31.787859129338873,44430.59874836641,3.5748018684048017,50.0,0.01
81.34029521704628,936.6083989036337,1.9846198111195985,22.73237264757975,39547.549784002724,4.246848881335706,50.0,0.01
73.85278596059723,843.7601766791632,2.8212572634266184,23.646549796215513,39596.18946521962,3.643459095722298,50.0,0.01
84.68241006188553,1115.34940334551,1.7839245464745972,24.69609152873395,38936.795328495056,4.570416989495744,50.0,0.01
70.87122725128103,1147.2250948035592,2.690114369479815,20.54244975579199,44057.290670909,4.069273259170681,50.0,0.01
69.93443023151977,1036.7441725440965,1.5147760142531368,33.315932060628754,39724.41071478624,3.3811789612160803,50.0,0.01
73.6439359372965,1156.0707559334087,1.8178809711239914,22.61106335363028,42770.916107945464,4.007762871319921,50.0,0.01
71.91906569570594,1031.172892539387,1.1752178317637398,22.574532035425275,39084.6741216928,3.924654230035159,50.0,0.01
67.76320297200695,841.4933894880689,1.1271895555181397,21.962763688491844,38448.01000637169,3.3634133098158054,50.0,0.01
77.93192513124477,1146.2231430219617,1.9691129995392784,30.781189306963658,41986.08962486818,3.9041417999017796,50.0,0.01
67.97187905462732,997.8189639943861,1.2392138117909994,26.430504032094653,42801.33413150803,3.3610658535019815,50.0,0.01
73.9232647627643,853.3384153827733,2.204930483743938,25.86263549650562,40773.82759562379,3.5731372161195107,50.0,0.01
83.38645918391933,932.2156671695714,2.7303440489588775,28.40218200950999,44986.03931326745,3.9218312204184382,50.0,0.01
84.75975313419727,1183.1709482267206,2.1627430282150826,27.58613830499734,38439.051624097265,4.615588679568436,50.0,0.01
66.50708838140552,823.5175260545558,1.255641436624447,30.043072288557134,38518.77851870318,2.886619183194413,50.0,0.01
79.00600837859871,1184.14096429522,1.9157084259228503,22.81212478037418,40842.17295796207,4.414023427311552,50.0,0.01
62.17843199629501,839.7650438102985,1.2998007242003755,26.74168098232818,44675.87220337432,2.754364354094993,52.1667988282281,0.01
60.966140445979505,908.2100674126552,2.704388506930626,25.41555313273807,42352.15855202551,2.9535039504642433,50.323396618691895,0.01
81.90366675182938,1142.7949757122456,1.2555199295056554,27.792336358078874,42632.41664137888,4.398159869210838,50.0,0.01
73.83839088672585,959.820658935554,1.6586083858637823,29.227593634681217,41669.02650842045,3.6908656100338506,50.0,0.01
69.3354314890671,838.7801322474954,2.688219300469391,33.001341996640285,39211.09340254257,2.991727112618438,50.0,0.01
74.8155670826371,1035.9071028337191,1.2425117255154952,29.96843414810504,44932.52387975739,3.620266897819497,50.0,0.01
64.57868939428946,810.7641464485018,1.895308635140389,21.17770751603902,40179.01389470538,3.0392244051743464,50.0,0.01
64.45974838557335,971.7361520892713,1.9534783516788836,34.265507076264974,40838.583380521595,2.844485357450017,50.0,0.01
63.81702291576911,1026.0715030784497,1.9184531571944008,29.81105417514531,38680.87352505896,3.1918914832862413,50.0,0.01
68.57018129757171,832.3852564004043,1.5609473290536866,26.975274947729275,39021.63053123836,3.043952951520083,50.0,0.01
62.2131971847622,1109.1247862063597,1.400984546345906,26.848252025416933,42598.96608745833,3.3369827480429803,50.0,0.01
70.19424570412362,933.1915878513764,2.225259106960042,28.59113636263684,42868.15329197519,3.224530197249632,50.0,0.01
84.00238700500745,1035.567273661719,2.4644004342113135,22.500614541032665,44185.37816016179,4.46839443618737,50.0,0.01
63.92010114685185,1042.134133276446,2.8898760378420274,24.568048381190977,38989.49431775549,3.4838449093426385,50.0,0.01
72.01501130504303,822.7738660101627,2.295886552742702,22.383690730381634,40400.61135649714,3.581359061871055,50.0,0.01
67.21636700536592,878.3452588087459,1.5523878325643532,21.596958350336443,44709.161733740526,3.373643247098294,52.38341852321439,0.01
69.97035215725565,1146.8431784032307,2.1072006194046202,34.435236018866355,40002.96688451604,3.327343073910753,50.0,0.01
69.0821329920147,867.546625159342,2.1146651688677816,24.270140846162953,39541.41612890748,3.2208669164283865,50.0,0.01
67.67125336392367,847.8082852846846,2.628947648576844,31.728082985187726,43546.12427057978,2.9779875102211077,50.0,0.01
74.72686881072939,1066.6775064352496,1.2596823405257664,24.87062604752567,42045.50501389734,3.7649069824912638,50.0,0.01
67.37519192330217,840.3159896991878,2.765143193883561,27.113414432652387,41141.58655303963,2.9071508443330325,50.0,0.01
75.44423946954045,1038.654789520637,1.6253956870934392,22.53563804479072,41622.51050934081,4.067190526904471,50.0,0.01
68.92558346245804,1063.4496381257554,1.7445503106124567,22.686361085758797,40831.84354956384,3.7367511538624445,50.0,0.01
80.44580097562243,1046.218177935958,1.3291392899314562,23.81579334935848,43627.0024373982,4.1644173865636,50.0,0.01
78.04228131880033,996.4816726253198,1.8877447627835606,20.047739979467764,38003.81286125216,4.088809202156671,50.0,0.01
84.31834417668435,1121.012664660389,1.3896143478817646,34.220713430565866,38737.168672295906,4.2079869494411275,50.0,0.01
78.49787787865819,979.3215643477627,1.926485371864849,22.39110596511028,39368.85727469453,3.867426521722453,50.0,0.01
68.52813861085396,1099.9397106971262,1.023879558363504,22.29349446543187,38114.13237075476,3.791341709071458,50.0,0.01
68.55128319344018,860.386765555135,1.1927028778709063,33.20488882965629,41076.45435351745,3.17348811696766,50.0,0.01
63.45329948085132,1053.2389156235524,1.657042935846816,31.832843452254846,44249.07499448024,3.0291842340231523,50.0,0.01
69.72604469333368,1023.3531259978151,1.5621782520883525,31.643860864806648,39860.634484248854,3.2224756309973226,50.0,0.01
68.93193857621766,1113.3335471423463,2.3842144020585314,24.612185981762142,43218.70578999954,3.7742626896691593,50.0,0.01
74.78403323867,959.2241893310502,1.1987568771592443,21.071019892191828,42169.85016382407,3.832065124014792,50.0,0.01
76.78797042180864,1131.1018392375204,1.6151223927026261,29.073562766990612,42935.134117644775,4.0282097494963205,50.0,0.01
70.96457833744209,800.9633444000483,1.237383423157558,25.254460029395524,41993.566051494236,3.3993777808326717,50.0,0.01
84.80859926203922,800.6506252870855,1.506001819595719,29.71998741426009,41074.06115806058,3.6432656443816294,50.0,0.01
74.81468182572911,956.9548650325921,2.3127167062038874,34.73586970731738,38363.771910019525,3.4471428003074114,50.0,0.01
74.72587395217678,888.6088685403564,1.5708129769025734,23.465924238657593,43996.51236921162,3.6227928327552656,50.0,0.01
79.09525888051608,1167.606543222853,2.0216123866737368,33.121436188668625,39579.26978528464,4.177772699920763,50.0,0.01
60.61204093210937,880.7411033175289,2.9827398226027375,33.64149100045525,38852.22947782832,2.710801097404142,50.0,0.01
74.72089593645497,1093.8631986759196,2.9652084709552557,29.231523752291583,42302.9228011817,3.9133876562044203,50.0,0.01
68.6048469463168,1134.9584407409382,1.5086934312906843,20.132318979402953,43328.529416574995,3.8207418226063687,54.73906716853912,0.01
76.92641046874084,836.2184296668513,1.6298042488847029,20.335814310931973,43492.38821578317,3.8999072123974847,50.0,0.01
76.90512748698885,1106.5258904956072,1.9570142353168851,23.97292651990354,38285.71476715987,4.245165881500908,50.0,0.01
67.95776003506343,1030.844164803883,1.6605708857999273,27.937069255172364,44413.46595696912,3.5633205093463443,50.0,0.01
60.93862872058172,824.1719782110222,2.961903397002225,30.486936182768787,39825.43756958954,2.865007774347476,59.66877638687015,0.01
74.71099256067137,996.9991142928516,2.4404482948989434,24.428974608174567,38144.05909168983,3.979175794120037,50.0,0.01
66.33977081641979,951.6875255328628,2.159632738398291,24.574055709096072,43847.209965306196,3.2870054516285405,50.0,0.01
68.27334441185047,803.3581180486294,1.914855122298113,24.603009255191388,39272.130581103374,3.0538253770928003,50.0,0.01
69.00043519802679,873.226868570918,1.6907736638645452,26.105790379196243,43176.749006504746,3.316085371478288,50.0,0.01
74.18382304780557,1017.1248900940515,2.565711929206138,27.623350765681693,39124.02889866904,3.895646181970092,50.0,0.01
70.49075798182346,1104.5774695630407,2.7608763204425992,22.32285659446034,42759.55347667204,3.956293681950587,50.0,0.01
83.13146291823115,1142.536990761173,1.152148429819051,25.171912373771974,43926.98530929667,4.607838328199834,50.0,0.01
71.05527661704399,1118.0747919999317,1.0380404406185302,23.444185414161353,40901.95803887292,3.8167955780572087,50.0,0.01
71.2810193441558,864.8458486759148,2.1010467413810696,21.988405257770786,40378.95354506099,3.409958512885228,50.0,0.01
79.86495155303211,975.34613604571,2.78325871187819,28.592168460379746,41155.031015397915,3.736632564306213,50.0,0.01
61.24245657215295,1062.2055999896218,2.4458322216569415,23.953897613776835,41742.21273157576,3.2684578562947237,50.0,0.01
79.36426041642517,1074.7859583708537,2.6599308090667924,28.4112115719954,40385.71771936066,3.9958545007199433,50.0,0.01
68.2644684040549,958.5024024575126,1.088495525097992,28.945004504219753,38666.735425795516,3.3392356117793534,50.0,0.01
67.71484552512575,826.2559428559862,2.5793316491596707,24.79165040979916,39241.130479695064,3.3182860593973613,50.0,0.01
67.99593980619841,856.4725342535249,1.1300317673168752,30.244138012525642,38147.2257712798,2.972077517646078,50.0,0.01
60.97916632825478,1122.7410430154227,2.35305838067612,33.559143432534526,38061.816554252975,3.0524618202431526,50.0,0.01
75.66824476284896,1163.626664363539,2.1271963429576894,28.927431235489777,41607.47464249809,4.03505438587621,50.0,0.01
76.94904740389532,1114.0835233209723,1.7749777286512618,29.75517344584222,40055.291852383016,4.010730118401785,50.0,0.01
64.69172193569209,1066.2523378790606,2.4842155903432577,34.27619935914623,44829.04500972405,3.289791874838301,52.472652944101185,0.01
73.81289977608527,988.4364909476867,2.1724141414254285,25.618028265537788,38516.97831344335,3.7420821486781533,50.0,0.01
74.41073776273132,1152.8231007941267,1.897421404845524,21.278162910035398,42724.99646804625,4.367961932921281,50.0,0.01
70.12091239500593,816.929740564161,1.7025604942260602,29.004257706709073,39783.01603473017,3.0808093767886904,50.0,0.01
65.95436938574919,826.4348942429345,1.5126799605104475,30.569675041531234,39006.699179664975,2.8600582142188866,50.0,0.01
69.84606264831123,1037.9956102635722,1.8184500644721069,21.56783599600535,38966.28188652958,3.7225608729606825,50.0,0.01
62.99374918206892,890.0457442435464,1.2135083440487726,29.491650174766196,43762.74861332582,3.014303307792419,50.467260212682206,0.01
69.93968801479159,1151.1835026636295,1.7430588574342434,28.15887680810591,44242.097067885115,3.6662139806815937,52.2300709065357,0.01
71.14285195061395,992.3333479318135,1.8419265650765473,34.719333464522016,42620.37693748444,3.324121751815376,50.915543320525664,0.01
74.31822324955874,899.8937408470822,2.5387219231425986,31.164399283452425,38772.410592010216,3.38128409376306,50.0,0.01
73.41254750286038,1181.8014721083257,2.225762091720169,26.637994106991812,44748.4986866443,4.034357338812449,50.0,0.01
68.0170462968388,975.5059188810958,2.3469748539995763,23.518216947201413,41980.097275563705,3.4764167548146534,50.0,0.01
76.08388391105613,831.4445823438542,2.11927153968022,20.62280458668203,44116.48411576161,3.646845067889236,50.0,0.01
75.88728740227376,1109.291699096811,2.5766164968453933,24.43159243202545,44426.440483027465,4.158395826234692,50.0,0.01
64.02451055035485,1131.776989088459,1.275447198048491,25.9192312245896,43183.02413470956,3.637968554214192,50.0,0.01
77.80409702936207,890.4434080528001,2.4827724023010393,20.253631296308185,43676.32603002973,4.014638851049758,50.0,0.01
81.72264021061055,1054.0871451104742,2.194045820961664,26.24306461652658,42768.35095045215,4.099067516852003,50.0,0.01
74.36645232383738,922.0189516066455,2.495395243606192,21.450631510709925,40048.92606470979,3.6166577538161526,50.0,0.01
83.16129274261411,945.8978851086836,2.386328006221913,32.30632149096217,39728.655941552075,3.78019272868637,50.0,0.01
65.84722273502436,884.4043869402021,1.1421059793638837,27.439727855589524,41427.92468777838,2.941429436393417,50.0,0.01
80.64550123025626,974.381658629697,1.5435967395403678,32.45852302847265,38890.37726935352,3.815847475310009,50.0,0.01
70.97731746843546,1119.3249759186672,1.338481948512293,23.159427203865736,44561.40178597348,3.90038116179375,50.0,0.01
67.16224221589675,1079.6145329057538,1.5664557713865606,23.39447364810696,41350.52784224491,3.703645801799704,50.0,0.01
75.89889354007862,928.644590685699,1.2936442340069825,22.773808108411625,38457.85661114319,3.5864391191192753,50.0,0.01
79.827650200004,1001.3216984519631,1.1795827722919612,26.4065448619432,38016.27219576685,4.002474984292604,50.0,0.01
82.64549524873216,839.4471513339761,1.5820973845802426,24.244889716264257,41187.95578741434,4.025774747497327,50.0,0.01
62.882555210808654,913.4649490760263,2.94516087939187,26.822725210828686,42959.22609546699,3.0754869251988355,55.10393732283881,0.01
82.89524159224084,1136.0854980560675,1.723619993933109,24.283147999375068,38113.16349004403,4.358000092436548,50.0,0.01
69.80995699469982,1093.060921417452,2.6004349448255137,29.53938959083864,43380.33019847001,3.6174135841010724,50.0,0.01
67.96833466726446,1199.047546895582,1.094118692421971,20.612995539913385,40694.600993859145,4.041932744106124,50.0,0.01
79.6167490671279,992.0183452526837,1.3438095226803481,26.63316093769673,41819.96130178326,3.8596289385374636,50.0,0.01
83.67924792891905,834.1976338101052,1.2882351735537685,27.022743548148352,44380.609616536705,3.8645987387646685,50.0,0.01
84.9263276281411,1016.9487804394339,1.9478949515699662,34.76641540408036,39485.846135932276,4.056822781196143,50.0,0.01
84.0050689665262,1067.6875647739228,2.1971101303911587,28.959246809708567,40799.784961594545,4.354984691138327,50.0,0.01
81.49214786193393,960.5046461432951,1.9935231782057974,33.49703739240747,39934.24349851033,3.688125337388069,50.0,0.01
79.45100831039592,1188.0120970485136,1.227162552227713,27.11139856140247,40654.68694893129,4.230731043282754,50.0,0.01
72.70465543011113,973.1400432915693,1.9246439957856973,29.96729102406472,41068.320749376086,3.5404579987665032,50.0,0.01
69.74567937393327,958.2642554615312,2.599744935491506,29.201507360955453,39707.48177892143,3.2687875021205883,50.0473330516195,0.01
76.86017464752094,973.9697327384863,2.558847236646585,27.341897381704612,38397.21967015168,3.880133681965646,50.0,0.01
82.25728730659854,864.1615378249172,2.1946773965498587,20.403346268209297,42776.46489278073,3.8630892560019943,50.0,0.01
78.50319663532315,1002.6906398619508,2.312853199548779,25.850630273617835,42343.75892361954,3.9658293275868886,50.0,0.01
62.93649388304063,975.4697780075637,1.374747077156316,30.921464202335613,44898.94928951458,2.9538406924517813,52.85704093490379,0.01
84.63257831385494,1037.113934091333,2.386371234976209,29.108619943237457,39174.160760267325,4.203540019006854,50.0,0.01
61.35395046434454,847.4607562768772,1.0632924720432975,26.076191757891408,42797.820596159734,3.0332139783500653,60.61153748590724,0.01
74.45822818086322,1082.8925783820407,1.424005423667898,26.550591908405988,39756.250622107,3.865435747894425,50.0,0.01
83.2911880728241,994.2196896755624,1.1913648486461543,24.17359109819004,41517.37415562613,4.32341410364867,50.0,0.01
74.22227266357098,1179.3950499876933,1.382504142858538,23.376141673346652,40855.68748585378,4.15173729665005,50.0,0.01
71.2227829683404,1059.699436512276,2.9313750080362784,20.501031060644035,40631.10964765882,3.9964938789420525,50.0,0.01
61.52280881293191,1107.4852818130905,1.534225397146028,32.30313635378053,42945.83197913897,2.9938016623899038,51.824257414234765,0.01
61.5608626552983,1131.5273413111622,2.9039409457806125,23.226914052537612,42927.70910712829,3.4359101748252123,50.0,0.01
65.38706635413669,950.8732218367444,1.4301567054623543,28.992217818303075,41657.3998464845,3.0840231660957222,50.0,0.01
67.67696798740826,882.9254340221279,2.0783641554854824,26.30272100076199,42833.10630669314,3.273886217529379,50.0,0.01
74.72156811685464,882.8794861962481,1.9355022563587196,21.150302720468943,43765.13425304683,3.521898564358839,50.0,0.01
62.93697192715219,1015.7071481084398,1.4073757684566706,24.867615933004572,41307.113708988414,3.340303904597419,53.819113765844534,0.01
